Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2664,61,0,5759,1569,16489,2113,4530,675,0,637,15364,7416,3,58,169,507,9230,3852,1462,776,1252,5655,143,3999,9604,7219,2194,3101,2437,210,519,1661,456,16174,911,33299,3770,337,2,4681,1098,599,8332,730,1154,3552,286,2767,17239,517,58,20,3358,2171,385,1465,54
14859,596,0,20382,8132,69787,7767,8667,1997,0,1182,56667,27142,3,214,845,3122,27657,16062,6654,6145,9150,14204,1075,10600,18746,22738,8433,9833,12187,2079,2855,7314,1498,27603,4869,55749,17207,1676,2,24542,9213,4002,29907,3192,2854,13034,2171,15649,67044,2994,335,73,13075,8064,3976,9054,1041
2665,61,0,5759,1586,16498,2116,4532,676,0,637,15412,7429,3,60,169,510,9243,3875,1481,789,1255,5669,143,4003,9617,7225,2197,3101,2437,212,522,1664,456,16175,915,33312,3773,345,2,4709,1104,599,8350,735,1159,3559,288,2774,17271,522,58,20,3361,2183,388,1474,54
14869,612,0,20453,8147,69891,7790,8667,2005,0,1182,57300,27335,3,217,845,3157,27721,16109,6654,6145,9184,14238,1076,10627,18783,22738,8454,9874,12192,2094,2856,7344,1509,27624,4885,55790,17233,1686,3,24626,9213,4084,30058,3193,2856,13056,2177,15696,67062,3025,339,75,13219,8062,3995,9101,1080
2665,61,0,5767,1611,16539,2153,4533,677,0,637,15531,7454,3,61,173,512,9273,3904,1491,801,1269,5679,143,4012,9630,7255,2204,3115,2437,217,527,1674,456,16182,918,33320,3816,357,2,4731,1119,605,8364,738,1166,3576,288,2797,17360,522,58,20,3372,2187,390,1508,57
14980,612,0,20447,8166,70033,7828,8705,2005,0,1183,57303,27427,3,219,851,3187,27760,16140,6748,6154,9210,14268,1083,10644,18802,22864,8478,9900,12285,2109,2870,7366,1511,27653,4899,55852,17330,1692,3,24709,9402,4117,30228,3199,2857,13093,2177,15731,68245,3042,340,75,13285,8152,3998,9124,1080
2706,65,0,5772,1634,16641,2160,4537,678,0,638,15595,7470,3,61,183,516,9320,3924,1505,840,1276,5695,143,4022,9647,7268,2233,3140,2542,225,530,1691,458,16191,921,33330,3856,365,2,4750,1132,608,8393,742,1168,3593,291,2828,17464,527,58,20,3381,2196,393,1536,57
15101,614,0,20453,8176,70168,7840,8707,2005,0,1183,57711,27565,3,222,857,3217,27810,16225,6748,6154,9262,14296,1088,10664,18816,22864,8503,9907,12321,2121,2885,7411,1516,27673,4919,55898,17410,1696,3,24804,9402,4141,30336,3201,2860,13114,2182,15790,68467,3050,342,78,13345,8198,4048,9141,1080
2756,65,0,5789,1645,16731,2162,4540,682,0,638,15736,7492,3,61,184,517,9373,3959,1516,840,1296,5707,144,4028,9672,7302,2252,3152,2474,230,535,1698,463,16197,922,33353,3874,370,2,4775,1143,611,8416,743,1170,3607,304,2864,17558,529,58,21,3388,2200,395,1553,57
15142,617,0,20491,8192,70205,7864,8718,2021,0,1183,57859,27774,3,222,862,3251,27840,16245,6748,6169,9293,14321,1093,10682,18828,22969,8531,9917,12327,2128,2897,7421,1520,27692,4930,55916,17456,1703,3,24899,9402,4161,30418,3205,2860,13232,2189,15823,68723,3067,343,78,13391,8234,4108,9141,1080
2786,66,0,5806,1665,16819,2172,4542,683,0,641,15830,7556,3,63,185,523,9425,4001,1524,861,1300,5727,145,4032,9702,7317,2265,3160,2492,235,547,1707,465,16202,928,33362,3910,388,2,4801,1154,617,8438,758,1172,3615,307,2871,17653,537,58,21,3408,2205,398,1574,57
15179,617,0,20500,8195,70209,7864,8718,2032,0,1183,57859,27774,3,222,866,3256,27840,16245,6748,6169,9343,14321,1095,10703,18828,22969,8531,9917,12333,2128,2898,7421,1520,27720,4930,55935,17456,1714,3,24977,9402,4161,30418,3207,2860,13232,2189,15843,68935,3067,345,78,13391,8234,4108,9162,1080
2788,67,0,5824,1684,16914,2176,4542,686,0,641,15917,7607,3,63,186,529,9452,4025,1528,861,1312,5727,146,4036,9723,7340,2270,3171,2595,239,547,1707,466,16204,929,33376,3929,399,2,4835,1162,619,8447,761,1174,3637,315,2903,17723,540,58,21,3422,2211,401,1574,57
15179,617,0,20500,8200,70402,7864,8718,2032,0,1183,57859,27774,3,222,872,3256,27840,16245,6748,6169,9365,14321,1095,10708,18828,22969,8531,9917,12335,2128,2905,7421,1520,27725,4930,55965,17456,1714,3,25058,9402,4161,30418,3207,2860,13232,2189,15850,69034,3067,345,78,13391,8234,4108,9162,1080
2788,67,0,5827,1704,16909,2176,4542,688,0,641,15967,7638,3,63,187,528,9474,4055,1532,861,1318,5750,146,4037,9737,7340,2287,3171,2609,241,548,1710,466,16211,934,33389,3934,404,2,4862,1171,620,8470,766,1176,3650,323,2909,17753,543,58,21,3433,2221,402,1574,57
15179,617,0,20500,8202,70462,7917,8718,2032,0,1184,58142,27940,3,223,876,3298,27903,16309,6748,6174,9396,14350,1095,10722,18838,23017,8560,9939,12336,2183,2912,7450,1524,27737,4942,56008,17536,1714,3,25142,9402,4185,30523,3207,2861,13319,2189,15936,69103,3090,346,78,13486,8234,4134,9164,1080
2789,67,0,5830,1714,16924,2180,4554,692,0,641,16021,7657,3,66,187,531,9496,4075,1548,874,1326,5766,146,4041,9753,7363,2292,3171,2617,241,554,1712,468,16214,935,33405,3939,408,2,4891,1173,627,8480,768,1177,3661,323,2922,17777,546,58,21,3457,2231,402,1600,57
15263,683,0,20674,8221,70869,7949,8721,2037,0,1185,58143,28076,3,226,876,3316,27924,16370,6748,6174,9425,14388,1102,10735,18864,23017,8581,9957,12410,2206,2920,7465,1532,27768,4952,56038,17575,1724,3,25219,9402,4226,30587,3209,2867,13321,2189,16015,69304,3095,347,78,13538,8322,4145,9181,1136
2805,67,0,5837,1728,17008,2182,4559,695,0,642,16105,7674,3,66,189,535,9537,4111,1576,898,1342,5772,146,4050,9758,7383,2299,3202,2643,252,565,1727,468,16227,942,33412,3992,412,2,4917,1191,633,8521,769,1181,3696,330,2952,17851,551,58,21,3485,2237,411,1633,61
15311,691,0,20721,8230,71027,7971,8721,2041,0,1185,58143,28234,3,226,876,3346,27960,16423,6848,6189,9477,14424,1109,10757,18875,23173,8613,9968,12430,2225,2924,7483,1537,27783,4966,56077,17640,1732,3,25299,10540,4235,30721,3213,2869,13368,2205,16067,69565,3106,349,78,13585,8371,4219,9207,1136
2828,68,0,5854,1751,17144,2194,4567,697,0,642,16210,7704,3,68,203,546,9605,4144,1594,955,1363,5784,146,4058,9780,7418,2334,3223,2670,275,576,1732,469,16245,950,33420,4032,422,2,4954,1210,635,8549,774,1184,3708,333,2970,17944,557,58,21,3515,2248,414,1681,61
15320,692,0,20770,8237,71197,7994,8721,2045,0,1186,58608,28344,3,226,880,3377,27996,16449,6848,6189,9530,14446,1113,10771,18896,23173,8639,9977,12438,2239,2928,7512,1539,27805,4973,56130,17696,1737,3,25381,10540,4275,30815,3215,2871,13412,2214,16121,69795,3118,351,78,13624,8417,4238,9226,1149
2843,68,0,5859,1772,17204,2198,4569,701,0,642,16267,7729,3,69,206,553,9647,4180,1601,954,1380,5799,146,4070,9810,7464,2354,3231,2686,278,587,1736,470,16263,953,33443,4082,431,2,4988,1221,635,8577,783,1187,3755,347,3011,17961,563,58,21,3524,2259,420,1703,68
15378,698,0,20821,8255,71323,8029,8739,2045,0,1186,58803,28519,3,227,883,3403,28023,16470,6848,6215,9559,14462,1115,10785,18911,23309,8661,9990,12449,2247,2938,7522,1543,27828,4987,56169,17765,1749,3,25448,10540,4284,30903,3219,2872,13472,2218,16137,70025,3128,351,78,13668,8451,4263,9259,1149
2859,68,0,5865,1782,17245,2211,4577,705,0,642,16340,7766,3,69,209,562,9688,4209,1629,977,1396,5820,146,4078,9830,7484,2367,3238,2718,282,591,1738,471,16273,960,33454,4114,440,2,5022,1234,649,8609,791,1190,3777,356,3076,18077,567,58,21,3539,2266,424,1745,68
15406,698,0,20851,8267,71337,8029,8739,2064,0,1186,58803,28519,3,227,885,3413,28023,16470,6848,6215,9589,14462,1122,10796,18911,23309,8661,9990,12453,2247,2938,7522,1543,27848,4987,56199,17765,1753,3,25531,10540,4284,30962,3220,2872,13472,2218,16137,70202,3128,351,78,13668,8451,4263,9259,1149
2866,68,0,5869,1797,17293,2218,4577,709,0,642,16417,7808,3,69,212,572,9751,4234,1634,977,1404,5820,146,4091,9839,7522,2381,3255,2827,294,595,1743,473,16281,965,33463,4144,448,2,5055,1245,653,8637,794,1191,3793,366,3100,18214,568,58,21,3578,2277,424,1770,68
15407,698,0,20862,8281,71347,8029,8739,2064,0,1186,58803,28519,3,227,888,3413,28023,16470,6848,6215,9617,14462,1122,10806,18911,23309,8661,9990,12451,2247,2938,7522,1543,27851,4987,56222,17765,1753,3,25607,10540,4284,30969,3221,2872,13472,2218,16145,70263,3128,351,78,13668,8451,4263,9259,1149
2866,68,0,5874,1812,17307,2223,4577,716,0,642,16429,7809,3,69,212,573,9775,4264,1635,977,1407,5837,146,4096,9864,7522,2402,3255,2839,297,596,1748,473,16285,967,33471,4157,456,2,5095,1249,653,8648,801,1193,3802,375,3131,18261,572,58,21,3579,2285,425,1778,68
15407,703,0,20861,8292,71440,8086,8739,2064,0,1186,58933,28639,3,227,888,3428,28081,16524,6848,6245,9640,14480,1122,10811,18931,23366,8683,10024,12451,2259,2938,7546,1543,27863,5002,56270,17867,1753,3,25678,10540,4295,30976,3221,2874,13559,2220,16206,70335,3149,351,80,13745,8480,4292,9299,1149
2866,68,0,5875,1833,17324,2226,4589,717,0,642,16449,7827,3,75,212,580,9792,4306,1657,978,1410,5854,146,4099,9881,7552,2406,3263,2835,303,603,1749,475,16292,976,33479,4170,461,2,5125,1251,655,8660,804,1196,3823,375,3163,18299,574,58,21,3581,2294,426,1788,77
15424,714,0,20963,8306,71625,8108,8752,2068,0,1187,58933,28737,3,230,888,3473,28115,16567,6848,6245,9665,14496,1147,10827,18956,23366,8705,10057,12503,2305,2941,7576,1543,27896,5012,56302,17888,1770,3,25754,10540,4318,31055,3223,2876,13565,2228,16257,70486,3159,356,80,13793,8511,4316,9344,1174
2892,70,0,5891,1857,17439,2236,4595,717,0,644,16505,7844,3,75,215,585,9838,4346,1680,985,1428,5872,146,4108,9888,7585,2421,3283,2874,305,620,1756,475,16306,980,33495,4211,476,2,5165,1273,664,8684,808,1201,3842,375,3207,18383,578,58,21,3600,2304,434,1852,77
15432,716,0,21044,8325,71764,8131,8752,2069,0,1187,58933,28850,3,232,889,3501,28140,16632,6965,6347,9685,14506,1154,10840,18970,23526,8736,10059,12528,2321,2942,7599,1544,27929,5027,56341,17935,1782,3,25820,10710,4334,31197,3227,2877,13604,2231,16285,70718,3181,358,81,13827,8554,4346,9370,1174
2911,71,0,5905,1875,17504,2249,4604,721,0,644,16571,7876,3,76,213,599,9889,4381,1691,1009,1442,5890,146,4115,9924,7606,2440,3302,2903,325,628,1766,478,16324,991,33505,4245,488,2,5207,1286,671,8707,813,1204,3876,384,3241,18489,588,58,21,3616,2316,438,1897,77
15484,721,0,21033,8344,71844,8163,8751,2073,0,1188,59495,28939,3,235,891,3509,28182,16666,6965,6347,9717,14525,1160,10854,18985,23526,8777,10064,12537,2329,2954,7630,1544,27949,5039,56371,17977,1787,3,25887,10710,4358,31292,3228,2878,13670,2234,16314,70886,3190,360,81,13870,8585,4409,9390,1174
2914,77,0,5918,1894,17535,2268,4609,729,0,645,16648,7923,3,78,215,615,9945,4420,1705,1010,1461,5908,146,4127,9951,7653,2472,3310,2910,337,637,1769,482,16332,994,33524,4283,499,2,5247,1306,673,8743,814,1208,3889,403,3263,18606,598,58,21,3636,2320,445,1948,87
15532,725,0,21096,8353,71948,8186,8764,2089,0,1190,59670,29065,3,238,896,3534,28204,16683,6965,6417,9766,14547,1163,10865,18996,23662,8793,10075,12544,2346,2954,7630,1544,27961,5049,56410,18050,1792,3,25968,10710,4372,31377,3229,2878,13716,2235,16331,71075,3208,364,81,13907,8628,4426,9416,1174
2932,81,0,5934,1900,17594,2278,4616,731,0,646,16720,7955,3,79,216,626,9994,4469,1714,1031,1476,5919,146,4137,9975,7665,2491,3328,2961,364,646,1777,482,16339,1007,33553,4332,512,2,5288,1326,675,8772,820,1213,3896,415,3341,18714,601,58,21,3643,2331,453,1972,87
15573,725,0,21153,8370,71937,8186,8764,2091,0,1190,59670,29065,3,238,906,3538,28204,16683,6965,6417,9776,14547,1167,10882,18996,23662,8793,10075,12550,2346,2975,7630,1544,27972,5049,56413,18050,1798,3,26031,10710,4372,31413,3232,2878,13716,2235,16339,71139,3208,364,81,13907,8628,4426,9416,1174
2967,82,0,5979,1925,17658,2285,4616,735,0,646,16761,7979,3,79,219,629,10040,4504,1716,1031,1485,5919,147,4147,9991,7699,2511,3334,3055,375,652,1777,483,16350,1018,33559,4378,524,2,5325,1337,689,8798,822,1216,3935,425,3353,18788,604,58,21,3654,2345,459,2031,87
15573,725,0,21154,8376,71946,8186,8764,2091,0,1190,59670,29065,3,238,916,3538,28204,16683,6965,6417,9788,14547,1167,10895,18996,23662,8793,10075,12554,2346,2975,7630,1544,27972,5049,56439,18050,1798,3,26088,10710,4372,31452,3234,2878,13716,2235,16339,71193,3208,364,81,13907,8628,4426,9416,1174
2973,85,0,5979,1958,17677,2288,4616,738,0,646,16789,7981,3,79,219,630,10075,4544,1733,1031,1489,5926,147,4152,10013,7699,2529,3348,3056,376,654,1781,483,16354,1026,33582,4383,531,2,5377,1345,691,8801,832,1220,3936,437,3353,18840,614,58,21,3655,2353,460,2047,87
15573,728,0,21155,8384,72107,8258,8766,2091,0,1191,59670,29174,3,242,916,3571,28267,16737,6965,6424,9814,14555,1168,10908,19003,23730,8818,10098,12554,2366,2975,7655,1568,27980,5061,56510,18104,1798,3,26135,10710,4377,31455,3234,2879,13753,2241,16371,71262,3237,368,81,13984,8659,4450,9430,1174
2973,86,0,5982,1985,17687,2292,4627,740,0,647,16834,7999,3,79,219,632,10093,4587,1756,1048,1492,5934,148,4155,10023,7716,2538,3348,3061,386,656,1784,483,16357,1036,33593,4390,540,2,5426,1354,692,8811,839,1226,3946,438,3379,18882,614,58,21,3658,2358,461,2050,97
15629,734,0,21156,8412,72183,8292,8776,2095,0,1193,59670,29237,3,242,916,3577,28291,16783,6965,6424,9834,14565,1179,10913,19031,23730,8842,10129,12678,2380,2984,7667,1572,28004,5073,56533,18130,1810,3,26194,10710,4405,31530,3236,2881,13766,2249,16413,71380,3248,369,81,14020,8693,4475,9467,1207
2987,86,0,6020,2003,17758,2311,4635,744,0,647,16890,8479,3,80,219,647,10161,4630,1780,1059,1503,5951,148,4162,10035,7761,2553,3384,3095,399,660,1807,483,16371,1045,33603,4457,555,2,5479,1375,701,8841,842,1227,3968,446,3454,18987,620,58,22,3666,2368,471,2102,93
15676,737,0,21273,8434,72276,8308,8776,2096,0,1193,59670,29310,3,245,919,3600,28331,16841,7069,6451,9856,14585,1193,10925,19046,23879,8885,10134,12687,2396,2987,7676,1581,28011,5085,56579,18191,1815,3,26257,10879,4469,31711,3236,2881,13803,2253,16445,71537,3262,374,82,14052,8727,4490,9495,1243
3006,86,0,6059,2026,17823,2333,4645,745,0,647,16922,8522,3,83,219,664,10216,4682,1801,1089,1514,5975,150,4172,10062,7782,2584,3397,3119,404,669,1814,484,16391,1059,33623,4507,567,2,5532,1392,705,8878,850,1231,3985,460,3478,19127,625,58,23,3677,2380,474,2156,105
15734,740,0,21290,8452,72361,8359,8776,2101,0,1193,59670,29393,3,248,932,3629,28359,16859,7069,6451,9886,14597,1197,10939,19069,23879,8917,10134,12690,2405,2988,7691,1592,28011,5101,56610,18211,1820,3,26336,10879,4543,31783,3239,2881,13832,2260,16474,71666,3276,380,83,14089,8767,4511,9523,1243
3026,86,0,6087,2037,17888,2353,4656,747,0,650,16961,8578,3,85,219,671,10313,4722,1814,1089,1534,5995,150,4182,10085,7833,2609,3405,3137,407,674,1824,486,16403,1082,33687,4548,596,2,5588,1413,710,8923,855,1235,3992,482,3509,19255,632,58,23,3688,2392,482,2194,105
15786,741,0,21348,8472,72484,8408,8790,2115,0,1193,60334,29483,3,248,944,3644,28381,16898,7069,6498,9939,14615,1204,10956,19087,23975,8952,10148,12697,2415,3001,7712,1597,28062,5113,56660,18251,1824,3,26393,10879,4562,31855,3239,2881,13841,2267,16509,71802,3286,383,83,14125,8798,4518,9542,1243
3049,86,0,6109,2056,17938,2376,4671,749,0,652,17014,8608,3,88,219,679,10397,4779,1828,1168,1544,6016,150,4194,10106,7880,2645,3419,3161,419,701,1845,488,16416,1088,33702,4582,613,2,5640,1429,716,8962,862,1240,4005,510,3541,19386,649,58,23,3682,2406,489,2256,105
15834,741,0,21408,8483,72507,8407,8790,2119,0,1193,60334,29483,3,248,950,3646,28381,16898,7069,6498,9974,14615,1207,10965,19087,23975,8952,10148,12704,2415,3001,7712,1597,28080,5113,56692,18251,1827,3,26435,10879,4562,31897,3244,2881,13841,2267,16510,71914,3286,384,83,14125,8798,4518,9542,1243
3082,86,0,6147,2068,18000,2389,4671,752,0,654,17100,8647,3,88,220,683,10488,4828,1842,1168,1561,6016,151,4201,10129,7945,2679,3433,3182,445,703,1850,489,16425,1104,33715,4605,628,2,5711,1429,729,8999,862,1241,4015,523,3590,19489,658,59,23,3704,2411,503,2301,114
15834,741,0,21409,8497,72522,8407,8790,2119,0,1193,60334,29483,3,248,962,3646,28381,16898,7069,6498,9993,14615,1207,10974,19087,23975,8952,10148,12704,2415,3001,7712,1597,28085,5113,56712,18251,1827,3,26485,10879,4562,31897,3245,2881,13841,2267,16520,71957,3286,384,83,14125,8798,4518,9542,1243
3084,86,0,6164,2085,18005,2394,4671,753,0,654,17121,8648,3,88,221,686,10538,4888,1845,1168,1565,6036,152,4212,10149,7945,2710,3443,3185,456,703,1851,489,16429,1118,33735,4607,639,2,5772,1438,730,9003,872,1247,4036,536,3595,19535,659,59,23,3707,2422,504,2312,114
15834,794,0,21409,8508,72640,8499,8790,2119,0,1193,60418,29483,3,249,962,3678,28419,16916,7069,6536,10019,14622,1207,10988,19093,24027,8986,10153,12704,2423,3001,7758,1599,28092,5124,56749,18317,1827,3,26537,10879,4620,31915,3246,2882,13896,2267,16565,72009,3300,384,83,14190,8827,4548,9576,1243
3084,86,0,6164,2108,18044,2408,4698,755,0,655,17179,8677,3,90,221,698,10563,4932,1872,1183,1576,6048,153,4221,10163,8008,2729,3443,3185,457,710,1852,489,16440,1130,33755,4615,644,2,5849,1444,734,9006,882,1251,4041,537,3610,19589,661,59,23,3713,2432,535,2329,114
15879,822,0,21486,8522,72678,8520,8806,2124,0,1193,60418,29647,3,255,962,3681,28441,16976,7069,6536,10062,14649,1215,10999,19117,24027,9006,10178,12787,2437,3040,7777,1613,28119,5135,56793,18336,1832,3,26595,10879,4655,31992,3247,2884,13898,2270,16593,72111,3313,387,83,14225,8858,4568,9602,1298
3120,94,0,6192,2112,18081,2427,4707,758,0,657,17248,8730,3,91,222,714,10645,4992,1898,1183,1590,6058,156,4233,10184,8094,2752,3480,3323,462,730,1859,489,16461,1144,33771,4660,674,2,5922,1451,737,9078,889,1257,4062,540,3672,19710,672,59,23,3726,2446,546,2395,127
15917,831,0,21525,8525,72854,8551,8809,2125,0,1193,60418,29749,3,258,968,3703,28461,16995,7166,6614,10104,14662,1217,11014,19138,24217,9049,10182,12826,2451,3042,7796,1617,28134,5148,56828,18371,1838,3,26655,10879,4730,32188,3247,2887,13923,2277,16620,72130,3325,388,84,14261,8857,4592,9641,1298
3201,98,0,6228,2126,18121,2443,4716,760,0,657,17300,8806,3,91,222,733,10798,5051,1927,1217,1604,6058,158,4249,10222,8136,2810,3497,3347,472,731,1877,492,16476,1158,33794,4698,686,2,5982,1470,742,9135,901,1266,4076,567,3761,19849,678,59,23,3741,2453,553,2457,127
15934,831,0,21552,8547,72957,8584,8809,2125,0,1193,60418,29749,3,258,971,3703,28461,17013,7166,6614,10144,14662,1220,11020,19138,24217,9092,10182,12826,2451,3042,7796,1617,28146,5148,56868,18371,1840,3,26715,10879,4730,32257,3252,2887,13923,2277,16632,72417,3325,391,84,14294,8857,4610,9657,1298
3213,98,0,6240,2144,18147,2468,4726,762,0,657,17372,8881,3,91,222,749,10846,5094,1946,1217,1622,6097,159,4261,10242,8185,2849,3514,3370,472,756,1880,495,16495,1176,33808,4706,697,2,6061,1481,746,9184,909,1271,4084,567,3788,20124,687,59,23,3758,2466,555,2621,127
15934,831,0,21600,8560,73011,8620,8809,2125,0,1194,60697,29861,3,258,976,3735,28510,17088,7166,6621,10214,14685,1220,11030,19159,24308,9120,10187,12833,2479,3044,7807,1622,28152,5169,56907,18411,1840,3,26763,11633,4750,32279,3256,2890,13983,2281,16640,72687,3347,393,84,14321,8934,4610,9679,1298
3231,99,0,6257,2148,18224,2504,4737,765,0,657,17445,8905,3,92,222,752,10891,5140,1972,1258,1647,6121,162,4273,10265,8308,2895,3519,3391,477,775,1893,498,16522,1198,33827,4720,707,2,6132,1493,753,9212,914,1273,4101,568,3852,20153,701,59,23,3785,2477,565,2683,127
15981,831,0,21651,8562,73102,8620,8809,2141,0,1194,60698,29861,3,258,976,3745,28510,17088,7166,6621,10259,14685,1230,11050,19159,24308,9120,10187,12840,2479,3048,7807,1622,28169,5169,56922,18411,1851,3,26823,11633,4750,32355,3257,2890,13983,2281,16643,72760,3347,393,84,14321,8934,4610,9679,1298
3246,100,0,6300,2159,18287,2525,4737,766,0,658,17489,8956,3,92,222,759,11088,5191,1985,1258,1658,6121,163,4293,10293,8376,2930,3540,3406,514,779,1908,499,16548,1208,33844,4756,726,2,6195,1516,759,9255,921,1283,4110,621,3877,20283,710,59,23,3799,2493,574,2739,144
15981,831,0,21653,8567,73108,8620,8809,2141,0,1194,60698,29861,3,258,977,3745,28510,17088,7166,6621,10270,14685,1230,11061,19159,24308,9120,10187,12841,2479,3048,7807,1622,28172,5169,56944,18411,1851,3,26882,11633,4750,32395,3257,2890,13983,2281,16647,72789,3347,393,84,14321,8934,4610,9679,1298
3248,100,0,6302,2183,18307,2546,4737,769,0,660,17518,8957,3,92,222,759,11162,5260,1989,1258,1661,6132,165,4302,10329,8376,2961,3543,3409,520,779,1909,499,16566,1215,33866,4806,736,2,6272,1528,761,9294,935,1291,4112,644,3893,20373,718,59,23,3800,2505,582,2751,144
15981,833,0,21653,8579,73230,8701,8826,2141,0,1195,60845,29871,3,258,977,3752,28550,17105,7166,6617,10280,14699,1230,11068,19189,24408,9120,10203,12841,2490,3048,7843,1630,28177,5191,56976,18437,1851,3,26939,11675,4803,32411,3257,2896,14033,2289,16704,72838,3373,394,84,14392,8990,4636,9706,1298
3249,100,0,6302,2225,18328,2578,4759,773,0,660,17559,8967,3,92,222,763,11204,5323,2023,1268,1664,6139,165,4309,10340,8431,2973,3545,3424,522,797,1917,500,16580,1236,33889,4814,743,2,6341,1538,765,9319,942,1297,4143,644,3923,20420,723,59,23,3806,2520,585,2764,144
15999,840,0,21736,8592,73296,8757,8826,2143,0,1195,60846,29901,3,260,977,3785,28570,17147,7166,6617,10318,14708,1243,11075,19214,24408,9171,10215,12903,2513,3070,7871,1639,28200,5203,57020,18462,1859,3,27001,11690,4855,32483,3258,2901,14042,2294,16753,72909,3386,395,84,14422,9029,4676,9741,1347
3301,102,0,6312,2245,18381,2608,4771,776,0,660,17644,9008,3,92,222,798,11317,5405,2064,1268,1697,6156,166,4335,10360,8511,2999,3581,3488,543,816,1944,502,16618,1264,33985,4852,775,2,6420,1544,778,9353,951,1302,4156,644,3995,20536,732,59,23,3835,2532,598,2867,155
16025,842,0,21752,8595,73402,8783,8834,2143,0,1195,60846,30027,3,260,985,3801,28593,17191,7268,6637,10354,14724,1243,11086,19235,24684,9217,10217,12909,2523,3085,7882,1648,28220,5215,57053,18514,1867,3,27064,11708,4873,32633,3259,2902,14064,2297,16761,73038,3398,398,84,14443,9056,4698,9777,1347
3347,102,0,6365,2275,18493,2651,4784,779,0,665,17731,9065,3,92,223,812,11468,5479,2102,1328,1712,6184,170,4351,10407,8573,3066,3601,3510,561,826,1947,504,16655,1290,34016,4898,791,2,6518,1570,788,9470,971,1309,4182,674,4048,20714,740,60,23,3860,2545,612,2925,155
16043,842,0,21808,8599,73549,8834,8834,2154,0,1196,60846,30094,3,262,992,3826,28623,17220,7268,6639,10394,14735,1254,11096,19244,24684,9249,10222,12985,2540,3092,7898,1656,28230,5238,57097,18562,1875,3,27129,11757,4886,32729,3259,2903,14078,2303,16793,73176,3411,401,84,14469,9086,4717,9800,1347
3419,103,0,6384,2297,18582,2730,4805,782,0,667,17810,9102,3,92,223,835,11648,5556,2127,1328,1742,6199,171,4372,10435,8717,3138,3619,3542,561,854,1953,506,16689,1302,34044,4936,801,2,6625,1588,808,9580,982,1314,4201,705,4128,20924,756,61,23,3896,2557,623,3010,176
16063,862,0,21886,8608,73691,8878,8850,2154,0,1196,61081,30162,3,262,998,3845,28660,17247,7268,6636,10606,14749,1268,11102,19268,24841,9279,10229,12996,2547,3098,7917,1662,28243,5263,57141,18597,1887,3,27191,11772,4914,32825,3260,2906,14096,2305,16811,73276,3428,401,85,14492,9110,4726,9816,1347
3451,103,0,6427,2321,18670,2745,4828,784,0,669,17889,9142,3,103,224,845,11795,5628,2159,1412,1762,6233,173,4398,10469,8774,3206,3642,3580,567,897,1982,507,16712,1325,34082,4979,824,2,6746,1603,812,9687,991,1321,4231,741,4202,21096,773,62,23,3912,2573,639,3091,176
16073,862,0,21939,8612,73718,8878,8850,2159,0,1196,61081,30162,3,262,1002,3846,28660,17247,7268,6636,10648,14749,1271,11111,19268,24841,9279,10229,13002,2547,3108,7917,1662,28250,5263,57158,18597,1889,3,27277,11772,4914,32911,3261,2906,14096,2305,16811,73351,3428,404,85,14492,9110,4726,9816,1347
3457,104,0,6457,2337,18749,2787,4828,786,0,670,17930,9179,3,103,231,847,11952,5697,2191,1412,1783,6233,174,4415,10488,8875,3257,3657,3597,600,905,2011,508,16746,1350,34126,5005,840,2,6869,1624,819,9787,1012,1331,4274,777,4211,21249,787,63,23,3938,2595,658,3143,176
16073,862,0,21940,8615,73729,8878,8850,2159,0,1196,61081,30162,3,262,1002,3846,28660,17247,7268,6636,10663,14749,1272,11121,19268,24841,9279,10229,13004,2547,3108,7917,1662,28254,5263,57190,18597,1889,3,27359,11772,4914,32924,3262,2906,14096,2305,16825,73378,3428,404,85,14492,9110,4726,9816,1347
3457,105,0,6464,2357,18790,2806,4828,790,0,670,17991,9198,3,103,233,849,12051,5774,2202,1413,1787,6260,176,4434,10512,8875,3297,3676,3601,603,909,2017,512,16761,1383,34150,5034,846,2,6999,1634,820,9830,1017,1343,4283,819,4266,21340,793,63,23,3938,2612,662,3150,176
16073,862,0,21942,8620,73855,8951,8853,2159,0,1196,61147,30236,3,262,1002,3862,28710,17316,7268,6645,10707,14754,1272,11129,19284,24928,9316,10240,12933,2567,3108,7929,1672,28265,5277,57215,18630,1889,3,27428,11807,5017,32931,3263,2913,14128,2309,16880,73424,3442,405,85,14548,9139,4757,9831,1347
