iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,2020-03-11,1147.0,365.0,148.571,33.0,5.0,3.143,3.445,1.096,0.446,0.099,0.015,0.009,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19207.0,4832.0,0.058,0.015,2405.0,0.007,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-12,1586.0,439.0,200.286,43.0,10.0,4.429,4.764,1.319,0.602,0.129,0.03,0.013,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28079.0,8872.0,0.084,0.027,3501.0,0.011,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-13,2219.0,633.0,283.143,51.0,8.0,5.286,6.665,1.901,0.85,0.153,0.024,0.016,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39811.0,11732.0,0.12,0.035,4959.0,0.015,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-14,2978.0,759.0,367.857,58.0,7.0,5.857,8.945,2.28,1.105,0.174,0.021,0.018,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52828.0,13017.0,0.159,0.039,6566.0,0.02,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-15,3212.0,234.0,384.714,70.0,12.0,7.0,9.648,0.703,1.156,0.21,0.036,0.021,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67272.0,14444.0,0.202,0.043,8395.0,0.025,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-13082.4,-1.96,0.47,-39.2965083942099
USA,North America,United States,2020-03-16,4679.0,1467.0,583.571,97.0,27.0,10.714,14.055,4.407,1.753,0.291,0.081,0.032,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94570.0,27298.0,0.284,0.082,11952.0,0.036,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-17,6512.0,1833.0,818.571,134.0,37.0,15.143,19.561,5.506,2.459,0.403,0.111,0.045,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134379.0,39809.0,0.404,0.12,17143.0,0.051,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-18,9169.0,2657.0,1146.0,194.0,60.0,23.0,27.542,7.981,3.442,0.583,0.18,0.069,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184768.0,50389.0,0.555,0.151,23652.0,0.071,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-19,13663.0,4494.0,1725.286,266.0,72.0,31.857,41.04,13.499,5.182,0.799,0.216,0.096,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245334.0,60566.0,0.737,0.182,31036.0,0.093,0.114,8.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-20,20030.0,6367.0,2544.429,372.0,106.0,45.857,60.165,19.125,7.643,1.117,0.318,0.138,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321584.0,76250.0,0.966,0.229,40253.0,0.121,0.121,8.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-21,26025.0,5995.0,3292.429,475.0,103.0,59.571,78.173,18.008,9.89,1.427,0.309,0.179,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397368.0,75784.0,1.194,0.228,49220.0,0.148,0.129,7.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-22,34944.0,8919.0,4533.143,603.0,128.0,76.143,104.964,26.791,13.617,1.811,0.384,0.229,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471303.0,73935.0,1.416,0.222,57719.0,0.173,0.137,7.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-11907.2,-1.64,2.03,-35.7664789909753
USA,North America,United States,2020-03-23,46096.0,11152.0,5916.714,790.0,187.0,99.0,138.462,33.498,17.772,2.373,0.562,0.297,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551125.0,79822.0,1.655,0.24,65222.0,0.196,0.146,6.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-24,56714.0,10618.0,7171.714,1033.0,243.0,128.429,170.356,31.894,21.542,3.103,0.73,0.386,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655678.0,104553.0,1.97,0.314,74471.0,0.224,0.154,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-25,68841.0,12127.0,8524.571,1366.0,333.0,167.429,206.782,36.427,25.606,4.103,1.0,0.503,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770384.0,114706.0,2.314,0.345,83659.0,0.251,0.16,6.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-26,86662.0,17821.0,10428.429,1783.0,417.0,216.714,260.313,53.53,31.325,5.356,1.253,0.651,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899633.0,129249.0,2.702,0.388,93471.0,0.281,0.168,6.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-27,105253.0,18591.0,12174.714,2305.0,522.0,276.143,316.156,55.843,36.57,6.924,1.568,0.829,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035449.0,135816.0,3.11,0.408,101981.0,0.306,0.174,5.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-28,127417.0,22164.0,14484.571,3018.0,713.0,363.286,382.731,66.576,43.508,9.065,2.142,1.091,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157178.0,121729.0,3.476,0.366,108544.0,0.326,0.18,5.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-29,143544.0,16127.0,15514.286,3573.0,555.0,424.286,431.173,48.442,46.601,10.732,1.667,1.274,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267419.0,110241.0,3.807,0.331,113731.0,0.342,0.184,5.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-6190.8,-0.79,9.98,-18.5957335173114
USA,North America,United States,2020-03-30,165698.0,22154.0,17086.0,4280.0,707.0,498.571,497.719,66.545,51.322,12.856,2.124,1.498,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390899.0,123480.0,4.178,0.371,119968.0,0.36,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-31,192079.0,26381.0,19337.857,5359.0,1079.0,618.0,576.961,79.242,58.086,16.097,3.241,1.856,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533164.0,142265.0,4.605,0.427,125355.0,0.377,0.193,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-01,223254.0,31175.0,22059.0,6635.0,1276.0,752.714,670.603,93.643,66.26,19.93,3.833,2.261,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686287.0,153123.0,5.065,0.46,130843.0,0.393,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-02,255530.0,32276.0,24124.0,8142.0,1507.0,908.429,767.553,96.95,72.463,24.457,4.527,2.729,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848059.0,161772.0,5.551,0.486,135489.0,0.407,0.204,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-03,287931.0,32401.0,26096.857,9562.0,1420.0,1036.714,864.878,97.325,78.389,28.722,4.265,3.114,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017356.0,169297.0,6.06,0.509,140272.0,0.421,0.207,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-04,319776.0,31845.0,27479.857,11165.0,1603.0,1163.857,960.533,95.655,82.543,33.537,4.815,3.496,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165101.0,147745.0,6.503,0.444,143989.0,0.433,0.209,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-05,349016.0,29240.0,29353.143,12781.0,1616.0,1315.429,1048.363,87.83,88.17,38.391,4.854,3.951,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303741.0,138640.0,6.92,0.416,148046.0,0.445,0.21,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,8894.6,1.06,26.38,26.717324310764
USA,North America,United States,2020-04-06,380798.0,31782.0,30728.571,14523.0,1742.0,1463.286,1143.829,95.466,92.302,43.624,5.233,4.395,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446837.0,143096.0,7.35,0.43,150848.0,0.453,0.211,4.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-07,410834.0,30036.0,31250.714,17099.0,2576.0,1677.143,1234.05,90.221,93.87,51.361,7.738,5.038,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626811.0,179974.0,7.89,0.541,156235.0,0.469,0.208,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-08,441897.0,31063.0,31234.714,19249.0,2150.0,1802.0,1327.357,93.306,93.822,57.82,6.458,5.413,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795137.0,168326.0,8.396,0.506,158407.0,0.476,0.206,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-09,477507.0,35610.0,31711.0,21463.0,2214.0,1903.0,1434.321,106.964,95.253,64.47,6.65,5.716,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969197.0,174060.0,8.919,0.523,160163.0,0.481,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-10,511790.0,34283.0,31979.857,23649.0,2186.0,2012.429,1537.299,102.978,96.06,71.036,6.566,6.045,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141296.0,172099.0,9.436,0.517,160563.0,0.482,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-11,540714.0,28924.0,31562.571,25785.0,2136.0,2088.571,1624.18,86.881,94.807,77.452,6.416,6.274,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351774.0,210478.0,10.068,0.632,169525.0,0.509,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-12,567022.0,26308.0,31143.714,27674.0,1889.0,2127.571,1703.203,79.023,93.549,83.126,5.674,6.391,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3463325.0,111551.0,10.403,0.335,165655.0,0.498,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,31169.4,3.48,39.22,93.6256794427999
USA,North America,United States,2020-04-13,594165.0,27143.0,30481.0,29657.0,1983.0,2162.0,1784.734,81.531,91.558,89.083,5.956,6.494,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577517.0,114192.0,10.746,0.343,161526.0,0.485,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-14,622493.0,28328.0,30237.0,32132.0,2475.0,2147.571,1869.825,85.091,90.825,96.517,7.434,6.451,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740054.0,162537.0,11.234,0.488,159035.0,0.478,0.198,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-15,648390.0,25897.0,29499.0,34730.0,2598.0,2211.571,1947.614,77.789,88.608,104.321,7.804,6.643,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3912435.0,172381.0,11.752,0.518,159614.0,0.479,0.197,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-16,678028.0,29638.0,28645.857,36913.0,2183.0,2207.143,2036.64,89.026,86.046,110.878,6.557,6.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096691.0,184256.0,12.306,0.553,161071.0,0.484,0.194,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-17,711135.0,33107.0,28477.857,39008.0,2095.0,2194.143,2136.085,99.446,85.541,117.171,6.293,6.591,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295277.0,198586.0,12.902,0.597,164854.0,0.495,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-18,738464.0,27329.0,28250.0,40954.0,1946.0,2167.0,2218.175,82.09,84.856,123.016,5.845,6.509,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462616.0,167339.0,13.405,0.503,158692.0,0.477,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-19,763886.0,25422.0,28123.429,42934.0,1980.0,2180.0,2294.537,76.362,84.476,128.964,5.947,6.548,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596995.0,134379.0,13.808,0.404,161953.0,0.486,0.183,5.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,52291.0,5.5,37.94,157.070088090995
USA,North America,United States,2020-04-20,793970.0,30084.0,28543.571,45179.0,2245.0,2217.429,2384.903,90.365,85.738,135.707,6.743,6.661,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4757467.0,160472.0,14.29,0.482,168564.0,0.506,0.178,5.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-21,820045.0,26075.0,28221.714,47662.0,2483.0,2218.571,2463.226,78.323,84.772,143.166,7.458,6.664,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978752.0,221285.0,14.955,0.665,176957.0,0.532,0.173,5.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-22,849926.0,29881.0,28790.857,50128.0,2466.0,2199.714,2552.981,89.756,86.481,150.573,7.407,6.607,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5214656.0,235904.0,15.664,0.709,186032.0,0.559,0.166,6.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-23,881891.0,31965.0,29123.286,52542.0,2414.0,2232.714,2648.997,96.015,87.48,157.824,7.251,6.707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448004.0,233348.0,16.365,0.701,193045.0,0.58,0.161,6.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-24,913856.0,31965.0,28960.143,54711.0,2169.0,2243.286,2745.012,96.015,86.99,164.339,6.515,6.738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5707607.0,259603.0,17.144,0.78,201761.0,0.606,0.158,6.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-25,944770.0,30914.0,29472.286,56445.0,1734.0,2213.0,2837.871,92.859,88.528,169.548,5.209,6.647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5927249.0,219642.0,17.804,0.66,209233.0,0.628,0.155,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-26,970741.0,25971.0,29550.714,57850.0,1405.0,2130.857,2915.882,78.011,88.764,173.768,4.22,6.401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098903.0,171654.0,18.32,0.516,214558.0,0.644,0.154,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,71140.4,7.07,34.24,213.689332673473
